id,text,anger,joy,fear,sadness
2820,"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...",0,0,1,0
2821,That goes the ,0,0,1,0
2822,Pull over #tonight and make your car #shake 😋💦,0,0,1,0
2823,@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! 😊😍❤️,0,0,1,0
2824,@FraserKeegan just had a steak pie supper ,0,0,1,0
2825,@annalisewrobel_ awe thank you so much love 💕,0,0,1,0
2826,Omg he kissed her🙈  #w,0,0,1,0
2827,Depression sucks! #depression,0,0,0,1
2828,Feeling worthless as always #depression,0,0,0,1
2829,Feeling worthless as always ,0,0,0,1
2830,My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression,0,0,0,1
2831,Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,0,0,0,1
2832,So when I try I fail... and when I don't try... I still fail... #confused and #lost,0,0,0,1
2833,Extreme sadness,0,0,0,1
2834,my life in one word is depressing,0,0,0,1
2835,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,0,0,0,1
2836,Feel so grim + ugly atm,0,0,0,1
2837,Honestly depression is kicking my ass lately.. 😔,0,0,0,1
2838,At my age all I see is gray. Is it gray because of my bad eyes or my perspective #depression  #healingjustice,0,0,0,1
2839,"After 3 idk why I start feeling so depress, sad and lonely.",0,0,0,1
2840,I sulk too much for my own good.,0,0,0,1
2841,A night where depression is winning... #depression #fml #help,0,0,0,1
2842,Going home is depressing,0,0,0,1
2843,We can't even grieve over one black body before another one pops up due to pig brutality,0,0,0,1
2844,It's a gloomy ass day,0,0,0,1
2845,@Fra93_bruno wow I'm just really sadden by that. Terrible,0,0,0,1
2846,My heads still in Ibiza but my body is sat at me desk at work #depressing,0,0,0,1
2847,@Ashleyavitia_ don't leave me #sad,0,0,0,1
2848,Depression sucks! ,0,0,0,1
2849,It's been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice,0,0,0,1
2850,This the most depressing shit ever,0,0,0,1
2851,Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n#quotes #worstenemy #depression #thinktoomuch,0,0,0,1
2852,"@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy",0,0,0,1
2853,What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing,0,0,0,1
2854,When you have 15 doe run the opposite side of you 🙁 #depression,0,0,0,1
2855,The moment of the day when you have to start to plaster a smile in your face. #depression,0,0,0,1
2856,I hate when it's gloomy outside because it always gets me in a depressing mood,0,0,0,1
2857,People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day,0,0,0,1
2858,@FlakeJay ring ring! #depression is here,0,0,0,1
2859,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy,0,0,0,1
2860,"@xBFDR yeah I'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs",0,0,0,1
2861,| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,0,0,0,1
2862,I wouldn't wish anxiety and depression even on the worst of people. It's not fun. #anxiety #depression,0,0,0,1
2863,sorry Main twitter im in depress,0,0,0,1
2864,"@Markgatiss I'm surrounded by those Trump voters. You're right, it is fucking terrifying. #redstate #despair",0,0,0,1
2865,come to the funeral tomorrow at 12 to mourn the death of my gpa,0,0,0,1
2866,"@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression",0,0,0,1
2867,After spending £450 @Debenhams I was offered a £5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy,0,0,0,1
2868,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪,0,0,0,1
2869,depress 😭,0,0,0,1
2870,"Lament a \nsaddened heart,\nso far &amp; \nyet so near,\nthe years so\ntough &amp; scarred,\nthis lonesome\nroad,\nstill feared! #depression \n\n#poetry #poem",0,0,0,1
2871,Summer officially ends today. #sadness,0,0,0,1
2872,Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,0,0,0,1
2873,"bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy",0,0,0,1
2874,"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",0,0,0,1
2875,Im really constipated. This is depressing,0,0,0,1
2876,When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology #depression #TMS #ECT,0,0,0,1
2877,Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,0,0,0,1
2878,@Christy_RTR @doge_e_fresh I'm despondent,0,0,0,1
2879,2 applications for my dbs and still waiting. Been over a year now. Going to loose my job 👍🏿 @GOVUK  #thanks #unhappy #crb,0,0,0,1
2880,I miss when social media was a place to get laughs off and jump in DMs lol..... shit is depressing now 😞,0,0,0,1
2881,@Hayles_101 The three R's depress me.,0,0,0,1
2882,Too many gloomy days,0,0,0,1
2883,The weather sure matches the mood in this state today.. #gloomy,0,0,0,1
2884,and again dirty and  self loathing attitude  mope talking,0,0,0,1
2885,Wearing all black tomorrow as I continue to mourn the lives of the most recent victims of police brutality. #blackout #WU,0,0,0,1
2886,Am I the only person who dislikes fall? #FirstDayofFall #leaves #thingsdie #depressing #cold #noflipflops 👎🏾👎🏽👎🏻🍂🍁,0,0,0,1
2887,My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe,0,0,0,1
2888,"My prayers are with the family, friends &amp; members of @VCFD  as you mourn the loss of Engineer Ryan Osler. #LODD #RIP",0,0,0,1
2889,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired ,0,0,0,1
2890,"@pureleine though lately with how bad my depression has been i feel like my body is like just, taking what little it can get",0,0,0,1
2891,We have left #Maine. #sadness,0,0,0,1
2892,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",0,0,0,1
2893,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #sad #protest #PoliceShootings #suggestions,0,0,0,1
2894,It's interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing #ELE6200,0,0,0,1
2895,The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,0,0,0,1
2896,Never ever been this unhappy before in my life lmao,0,0,0,1
2897,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,0,0,0,1
2898,Condolences to the  JC and the Georges family.. #sad,0,0,0,1
2899,No one wants to win the wild card because you have to play the Cubs on the road.  #sadness,0,0,0,1
2900,Groom gloom.,0,0,0,1
2901,I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn,0,0,0,1
2902,Good morning lovely people. Not gonna lie I've woken up feeling pretty glum.,0,0,0,1
2903,@6itmap I can't help but feel melancholic!,0,0,0,1
2904,@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,0,0,0,1
2905,If anybody needs me I'll be drowning my blues in a sea of whiskey 🍻,0,0,0,1
2906,@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad,0,0,0,1
2907,in health we did a think about depression and now i feel like i have it,0,0,0,1
2908,@Gaychel22 @Kellee_II @seattlepi even hard facts don't seem to be sinking in... I despair 😩,0,0,0,1
2909,So depressing that it's darker so much earlier now,0,0,0,1
2910,@KingJames @chrisbosh\n To good hearts I lost my job I'm Responsible 2 families My Information in profile even dollar if can’t just Re-tweet,0,0,0,1
2911,Currently unfollowing anything relating to disneyworld or Florida! #holidayblues #depressing #wantogoback 😭💔,0,0,0,1
2912,It's just begun ladies and gents. The war on racism has begun. #sadness #Segregation continues.... smh 😒,0,0,0,1
2913,Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,0,0,0,1
2914,"So Mary Berry, Mel and Sue have gone with their principles, and @PaulHollywood  has gone with the fame and fortune. #GBBO  #depressing",0,0,0,1
2915,@crimsonwulfe it's super sad!! Especially when you are talking to a real person and not a bot! Makes it feel real :(,0,0,0,1
2916,@ily_geuly call me now I'm laying in my bed moping like I intend to do for the next 2 months.,0,0,0,1
2917,Baaarissshhhhh + sad song =  prefect night — feeling alone,0,0,0,1
2918,im so gloomy today,0,0,0,1
2919,Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it.,0,0,0,1
2920,. @KotakBankLtd @udaykotak official got in touch. Issue not addressed. #unhappy #patheticservices,0,0,0,1
2921,Back in Cardiff after an amazing 10 days away 😭 #depressing,0,0,0,1
2922,so lost i'm faded,0,0,0,1
2923,Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n #quotes #worstenemy  #thinktoomuch,0,0,0,1
2924,@British_Airways just came of BA6426 at @ortambo_int at least 6 passengers with broken bags. This was a new suitcase. #unhappy customer,0,0,0,1
2925,Tell me how I'm supposed to feel. #broken #hateful #guilty #love #sadness,0,0,0,1
2926,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",0,0,0,1
2927,@TheZantarin Then maybe we should keep our White mouths shut and let the people being targeted speak and mourn.,0,0,0,1
2928,@rockcock64 cum and despair,0,0,0,1
2929,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth #sad,0,0,0,1
2930,i is sad,0,0,0,1
2931,"Wanna pop some pills, sedate myself, and wake up tomorrow.",0,0,0,1
2932,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,0,0,0,1
2933,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",0,0,0,1
2934,Don't wanna go to work but I want the money #sad,0,0,0,1
2935,Wow the #Denver housing market is #depressing no places to buy in my range 😢 #FML,0,0,0,1
2936,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,0,0,0,1
2937,I have not nap for 3 days in a row I'm very unhappy rn,0,0,0,1
2938,@megalvz literally was gloomy for an hour,0,0,0,1
2939,"@MendipHillsAONB do we think the swallows and swifts have gone? Photo'd 3 nights ago, not seen since. #sad #Autumn",0,0,0,1
2940,"Fucking gutted, disheartened &amp; so pissed off.Gone from 1 off the toughest most resolute defences to the worst &amp; most shambolic #SCFC #STOHUL",0,0,0,1
2941,@TootingCommon stop!!! Don't make me laugh when I'm being sad.,0,0,0,1
2942,Condolences to the  JC and the Georges family.. ,0,0,0,1
2943,"@GoPro your UX online is appalling! No clear save button, not being able to use any generic TLD's #unhappy",0,0,0,1
2944,Literally being here makes me depress tbh,0,0,0,1
2945,@wabermes The @RavalliRepublic had a good one but then the reporter quit. #sad,0,0,0,1
2946,"This room is rather dreary, but we endure what we must.",0,0,0,1
2947,where broken hearted lovers do cry away their gloom,0,0,0,1
2948,Another grim &amp; compelling news report by @Nawalf on the blockade of aid to the starving in #Yemen #BBC #dosomethingpoliticans,0,0,0,1
2949,@GCC_DiscGolf lost my xt nova around hole 8 or 9 #sadness,0,0,0,1
2950,@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness,0,0,0,1
2951,Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?,0,0,0,1
2952,I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,0,0,0,1
2953,#haikuchallenge #haiku\n\nThe crisp autumn air\nMy freedom purchased through death\nNo one will mourn me,0,0,0,1
2954,Smokeys dad is sad :/,0,0,0,1
2955,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control.",0,0,0,1
2956,@ryyyshh story of my life. #lost,0,0,0,1
2957,When will the weeks full of Mondays end?? #disheartened,0,0,0,1
2958,@HannahFJames I'm distraught! 😭 Candice and her pout can piss off,0,0,0,1
2959,@HutchinsonDave I don't know whether to despair or agitate for a cull.,0,0,0,1
2960,Can I just sulk in peace 😂,0,0,0,1
2961,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,0,0,0,1
2962,MY CAR IS DENTED FROM THE HAIL sad,0,0,0,1
2963,From My head to think it was better but obviously it's not #relapse #sadness #sickness #madness #misunderstanding,0,0,0,1
2964,@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,0,0,0,1
2965,I have sleep cooties.\nI close my eyes and dream that I'm awake #weary #sleepissues #narcolepsy,0,0,0,1
2966,wow almost all the T-Mobile stores in San Diego are out of Note7 replacements #sadness I need to get mine replaced,0,0,0,1
2967,"I forgot my hair straightner home, I'm feeling lost without it... #lost #lostWithoutMyHairStraightener",0,0,0,1
2968,And I won't even get started with Hillary and her fancy fundraisers! #depressing,0,0,0,1
2969,The underground at Waterloo is not a nice place to be at 8.30am on a Thursday #somanypeople #grim,0,0,0,1
2970,When will the weeks full of Mondays end?? ,0,0,0,1
2971,@Samkingftw ew omg that is so grim,0,0,0,1
2972,@thatsabingo grim really,0,0,0,1
2973,With loyal heart is concerned. #somber,0,0,0,1
2974,@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging. #unhappy #scam,0,0,0,1
2975,@CNN yes. Too many cops. And too many ppl who should have lost their lives r still alive.,0,0,0,1
2976,"If you find me lost, will you stay as a passerby or will you get lost with me? #musings #melancholy",0,0,0,1
2977,I'm getting use to not having a phone it's sad ..,0,0,0,1
2978,"I'm slugging vitamin D pills by the handful, like they were m&amp;ms. When will this eternal winter end?! #Melbourne #grim #overit",0,0,0,1
2979,Sometimes the support network is causing the damage. \n\n #support #Damaged #alone #tired  #hurt #nojustice  #surivivor #NoMore,0,0,0,1
2980,@JUSTICESLUT420 sadly this sort of poster died by the 90s afaik,0,0,0,1
2981,@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time 😢🍻,0,0,0,1
2982,I was in the dark room for 58 minutes and failed every time I tried developing a photo I'm so frustrated with myself :'),0,0,0,1
2983,Mixed emotions. #sadness #anxietymaybe #missingfriends #growingupsucks #lostfriends #wheresthetruefriends #complications,0,0,0,1
2984,"@Jay_2752 thank you, I shall mourn her",0,0,0,1
2985,Making that yearly transition from excited and hopeful college returner to sick and exhausted pessimist. #college,0,0,0,1
2986,"@Gervaisoholic But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",0,0,0,1
2987,"Had to give my 11yo AfAm son this advice today: 'be polite, no sudden movements, keep hands where they can see them'. #sadness",0,0,0,1
2988,Man Southampton will wipe the floor with  west ham on Sunday. So disheartened,0,0,0,1
2989,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,0,0,0,1
2990,Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,0,0,0,1
2991,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind #unhappy,0,0,0,1
2992,Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC,0,0,0,1
2993,Can we go back 2 weeks and start again ?? This is seriously dreadful,0,0,0,1
2994,I'm honestly upset that they rewarded Nicole 500k. #depressing #paulwasrobbed #rewardhardwork #bitterjury #bb18,0,0,0,1
2995,I haven't watched my favorite youtubers in months and it's honestly made my depression so much worse,0,0,0,1
2996,"@midnight #EndTrumpweek please, it's #depressing me.",0,0,0,1
2997,@MHChat I think sadness is felt very strongly physically and mentally.  It feels like it takes over and it's hard to focus at work #MHChat,0,0,0,1
2998,@gagasklaine it's old sadly,0,0,0,1
2999,@TDYLN sadly not :(,0,0,0,1
3000,"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, #sad",0,0,0,1
3001,@KatHeartwell some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,0,0,0,1
3002,It's way too hard not to get discouraged.,0,0,0,1
3003,as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging,0,0,0,1
3004,I've returned from the dead with a desire to clean the apartment and eat something that isn't garbage. #managing #depression,0,0,0,1
3005,@WestHamUtd poor service tonight to find season ticket holders in the seats we purchased online. Forced to move further away #unhappy,0,0,0,1
3006,Even a pencil✏ never #stayed  with me until it's #end ⚫ 😞,0,0,0,1
3007,so gutted i dropped one of my earrings down the sink at school,0,0,0,1
3008,Having holiday blues! #WantToGoBackToMinehead.,0,0,0,1
3009,I'd rather die alone then end up with somebody who can't be sober,0,0,0,1
3010,I don't think it's fully sunk in that Val is gone yet,0,0,0,1
3011,Hate being sober so I popped two,0,0,0,1
3012,"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair",0,0,0,1
3013,"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there. #sad #ignorant",0,0,0,1
3014,"@X_KIMTAEHYUNG_X \n— momentarily before it disappeared, only solemnity and anxiety lacing his features. \n\n'I ran out to get you before —",0,0,0,1
3015,All the 'juniors' are now wearing purple at ollafest while I'm here fighting with my alarm about when I need to wake up for German #sadness,0,0,0,1
3016,The fact I haven't had to wear a bra for a week and knowing I'll have to start wearing one again after tomorrow is depressing 🙄🙄,0,0,0,1
3017,Liam is too distant makes me mourn 😪,0,0,0,1
3018,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable ,0,0,0,1
3019,This weather got me fucked up. Like you either be sunny and hot or gloomy and cold. No in between.,0,0,0,1
3020,@ATTCares why do I have 2 wait 48 hours to call YOU back to cancel an order I JUST placed after already spending 2 hours on the phone?! #sad,0,0,0,1
3021,Life is too short so dont shoot it in with worries sadness and grief.,0,0,0,1
3022,Brb going to sulk in bed until Friday,0,0,0,1
3023,"@LVLMLeah Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.",0,0,0,1
3024,#RIPKara i could have seen her at a local mall or any school football games. im disheartened,0,0,0,1
3025,@RossKemp great programme tonight #sad #upsetting #extremeworld,0,0,0,1
3026,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru #sad #tumblr,0,0,0,1
3027,"But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick",0,0,0,1
3028,Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @LBC,0,0,0,1
3029,I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,0,0,0,1
3030,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,0,0,0,1
3031,"If Payet goes either in Jan or @ the seasons end, can't say I blame him. The boy must b so disheartened by what he's seeing at the mo.",0,0,0,1
3032,@laureeenwillam can't cope wi her sour face and tiny pout 😡😡,0,0,0,1
3033,"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",0,0,0,1
3034,@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam,0,0,0,1
3035,"@happyandbashful Flirt, simper, pout, repeat. Yuck.",0,0,0,1
3036,@el_tityboi bc it's a gloomy day Tony,0,0,0,1
3037,@rupindxr my heart actually sunk looooool I was so confused,0,0,0,1
3038,@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost,0,0,0,1
3039,i cant stop. i finished - dejected. luckily no one is in the bathroom. so i go to a stall and wait until my pants are dry.,0,0,0,1
3040,I wonder what would happen if I were a father. #weary,0,0,0,1
3041,@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall,0,0,0,1
3042,@MxJackMonroe I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.,0,0,0,1
3043,@TaylaStJames it happens and Vegas isn't the only origin thats prevelant #sadly,0,0,0,1
3044,I'll just have to #eat my way to #sobriety. This'll be a hell of a journey back to #sober,0,0,0,1
3045,When you have 15 doe run the opposite side of you 🙁 ,0,0,0,1
3046,"@Theshadeshit91 \nOh, I'm sorry about it, do not be sad yourself there is nothing important in the world to grieve about it",0,0,0,1
3047,"Because of 'failure of delivery on time', a customer has to pay 16K rupees more! - Not good @tiagotatamotors @TataMotors #unhappy",0,0,0,1
3048,@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,0,0,0,1
3049,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,0,0,0,1
3050,"@CCTakato at least in crystal every part of it is portrayed as being WRONG, the dark atmosphere, the fact that mamoru is brainwashed",0,0,0,1
3051,"Way too cool to die young, way too young to die sober.. #tunechi",0,0,0,1
3052,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,0,0,0,1
3053,I have no clue where my charger is... #lost,0,0,0,1
3054,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,0,0,0,1
3055,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,0,0,0,1
3056,"Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷😷",0,0,0,1
3057,Lost: Geelong football team. \nLast seen entering through the banner not sure where they've been since... #unhappy #playwithsomeheart,0,0,0,1
3058,@deshbhakthoon always unhappy and easily offended.,0,0,0,1
3059,What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,0,0,0,1
3060,@tgshepherdvan I'm not there yet. Hasn't sunk in yet. Rest up.,0,0,0,1
3061,Awareness of time is awareness of time lost. #awareness #time #lost,0,0,0,1
3062,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -,0,0,0,1
3063,Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,0,0,0,1
3064,@TalesofanAlfa @David_Milloy \nI like your thinking...but sadly no - that's the shed 😢,0,0,0,1
3065,"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love 🎶",0,0,0,1
3066,Theyve substituted the hood for a badge and gun.' Public opinion is indictment of Charlotte police. #dark #sadtimes #america #race,0,0,0,1
3067,@MCFCDenver doing the exact same minus the beer sadly,0,0,0,1
3068,i miss the guy who always make me sulk,0,0,0,1
3069,Let us not burden our remembrances with a heaviness that's gone.\n- William Shakespeare (1564-1616)\n#forge ahead.,0,0,0,1
3070,Cause fail or pass I refuse to be sober,0,0,0,1
3071,@eehbahmum WHY?! Did they want to make you plummet in to the depths of despair??,0,0,0,1
3072,@NewYorker @donlemon Trump presidency-a dark age for the USA and the world. He would most definitely take us to war. Short &amp; Long term pain,0,0,0,1
3073,So unbelievably discouraged with music as of late. Incredibly behind on Completing my album. Not digging this at all.,0,0,0,1
3074,Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC,0,0,0,1
3075,if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side,0,0,0,1
3076,"conflicting reports on mama #RitaMarley health,mannn and i woke up today feeling like mi ole self(rejoice!!)now dis #sadness",0,0,0,1
3077,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,0,0,0,1
3078,The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3,0,0,0,1
3079,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing . #lost #needhelp",0,0,0,1
3080,@V_of_Europe @ckolacia MSM relentlessly saying DT can't win to: depress GOP turnout &amp; provide cover 4 stolen election!,0,0,0,1
3081,The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice,0,0,0,1
3082,@chocorobos I have this one so I'm not so sad.. but wtf,0,0,0,1
3083,Right i may be an #sufc fan and the football maybe shit but marcos rojo for #mufc has had a shocking start he's just dreadful,0,0,0,1
3084,"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",0,0,0,1
3085,"@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!",0,0,0,1
3086,"Had to give up on The Blue Guitar, couldn't stand main character. Sort of skim-read to the end which got grim and unsettling . . . 1/2",0,0,0,1
3087,First a coat. Now a pair of sunglasses. Next it'll be a limb. #lost,0,0,0,1
3088,Some of these people at this protest are just there for the adrenaline rush. #depressing,0,0,0,1
3089,whenever i pout i just want Adrian to appear and tell me to stop pouting or else,0,0,0,1
3090,And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,0,0,0,1
3091,"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression",0,0,0,1
3092,she's always so insensitive whenever i grieve idgi,0,0,0,1
3093,@stevesingiser @POLITICO_Steve Put a damper on my mood.,0,0,0,1
3094,We lost,0,0,0,1
3095,@FantasyGuruSite I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress,0,0,0,1
3096,Romero is fucking dreadful like seriously my 11 month old is better than him.,0,0,0,1
3097,"One step forward, two steps backward, the link to RogerFedererShop doesn´t work.😰 I am losing hope about Roger Federer new Website #sadness",0,0,0,1
3098,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru  #tumblr,0,0,0,1
3099,"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own penis. #sad",0,0,0,1
3100,@DoubleEph sadly his best days are behind him,0,0,0,1
3101,"@groovydadad @MHChat 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",0,0,0,1
3102,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,0,0,0,1
3103,@AerLingus #business class #Los Angeles to Dublin #destroyed luggage #60 day customer response time #unhappy customer,0,0,0,1
3104,@JlKelly1 @FJ_Berry I've got #teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly!! ;),0,0,0,1
3105,"stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6🙄🙄🙄🙄 FML",0,0,0,1
3106,@Ashleyavitia_ don't leave me ,0,0,0,1
3107,"@PaulJonMilne too grim, too insanely, determined to hurt you from",0,0,0,1
3108,"@comicfire The thing is, it's either I be unproductive and unhappy, or deal with some videos that do badly.",0,0,0,1
3109,@keyshamackie it's fucking dreadful for live footy matches,0,0,0,1
3110,"Eating an egg is grim, you are eating the material embodiment of a fart and an unborn chick",0,0,0,1
3111,you never call me when your sober,0,0,0,1
3112,come on let's make em hate 😘make em pout they face 👿😩.,0,0,0,1
3113,@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,0,0,0,1
3114,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,0,0,0,1
3115,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ,0,0,0,1
3116,Dylon felt dejected. He has a dejected aunt!,0,0,0,1
3117,"Two blankets, a hoody, and still no Eternal Sunshine to mope to.",0,0,0,1
3118,Once I have sent a pitch to a brand I close all tabs relevant to them instantly. Thats the kind of detachment I create for myself. #serious,0,0,0,1
3119,Nature looks a lot greener on gloomy dayz,0,0,0,1
3120,@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,0,0,0,1
3121,The new lock sound is grim,0,0,0,1
